	station_id_igra	station_name	latitude	longitude	station_id
2596	UZM00038457	TASHKENT	41.267	69.267	38457
2597	UZM00038606	KOKAND	40.55	70.95	38606
2598	UZM00038927	TERMEZ	37.233	67.267	38927
2599	VEM00080407	MARACAIBO-LA CHINIT	10.567	-71.733	80407
2600	VEM00080410	BARQUISIMETO	10.067	-69.317	80410
2601	VEM00080413	MARACAY - B.A. SUCRE	10.25	-67.65	80413
2602	VEM00080415	CARACAS/MAIQUETIA A	10.6	-66.983	80415
2603	VEM00080419	BARCELONA	10.117	-64.683	80419
2604	VEM00080421	PORLAMAR	10.917	-63.967	80421
2605	VEM00080422	CARUPANO	10.6667	-63.25	80422
2606	VEM00080425	MENE GRANDE	9.817	-70.933	80425
2607	VEM00080435	MATURIN	9.75	-63.183	80435
2608	VEM00080444	CIUDAD BOLIVAR	8.15	-63.55	80444
2609	VEM00080447	SAN ANTONIO DEL TACHIRA	7.85	-72.45	80447
2610	VEM00080448	GUASDUALITO	7.233	-70.8	80448
2611	VEM00080450	SAN FERNANDO DE APURE	7.9	-67.4167	80450
2612	VEM00080453	TUMEREMO	7.3	-61.45	80453
2613	VEM00080462	SANTA ELENA DE UAIREN	4.6	-61.1167	80462
2614	VEM00080476	LA CANADA	10.517	-71.65	80476
2615	VMM00048820	HA NOI	21.0333	105.8	48820
2616	VMM00048839	BACH LONG VI	20.1333	107.7167	48839
2617	VMM00048845	VINH	18.6667	105.6833	48845
2618	VMM00048849	DONG HA	16.8167	107.0833	48849
2619	VMM00048851	QUANG TRI	16.7333	107.1833	48851
2620	VMM00048852	HUE/PHU BAI	16.4	107.6833	48852
2621	VMM00048855	DA NANG	16.0667	108.35	48855
2622	VMM00048858	PLEIKU AB	14.0	108.0167	48858
2623	VMM00048864	CHU LAI	15.4167	108.7	48864
2624	VMM00048867	AN KHE (VVAK)	13.9667	108.65	48867
2625	VMM00048870	QUY NHON	13.7667	109.2167	48870
2626	VMM00048877	NHA TRANG	12.2167	109.2167	48877
2627	VMM00048887	PHAN THIET	10.9333	108.1	48887
2628	VMM00048896	BIEN HOA (VVBH)	10.9667	106.8167	48896
2629	VMM00048900	TAN SON HOA	10.8167	106.6667	48900
2630	VMM00048902	BARIA (PHUOC LE)	10.5	107.1667	48902
2631	VMM00048913	BA-XUYEN/SOC TRANG	9.6	105.967	48913
2632	VMM00048914	CA MAU	9.1833	105.15	48914
2633	VMXUAC03992	AN LOC	10.83	106.97	03992
2634	VQW00011602	ST CROIX (BENEDICT FIELD)	17.7	-64.8	11602
2635	WAM00068014	GROOTFONTEIN	-19.6	18.117	68014
2636	WAM00068098	WALVIS BAY AIRPORT	-22.9833	14.65	68098
2637	WAM00068110	WINDHOEK	-22.5667	17.1	68110
2638	WAM00068112	HOSEA KUTAKO INTL A	-22.483	17.467	68112
2639	WAM00068312	KEETMANSHOOP	-26.5333	18.1167	68312
2640	WIM00060096	DAKHLA	23.7111	-15.9308	60096
2641	WQM00091245	WAKE IS	19.2833	166.65	91245
2642	WSM00091762	APIA	-13.8	-171.783	91762
2643	YMM00041344	SANA'A (CIV/MIL)	15.517	44.183	41344
2644	YMM00041360	HODEIDAH (CIV/MIL)	14.75	42.967	41360
2645	YMM00041390	TAIZ (CIV/MIL)	13.683	44.15	41390
2646	YMM00041404	SANAA	15.383	44.2	41404
2647	YMM00041480	ADEN	12.833	45.033	41480
2648	ZAM00067441	MWINLUNGA	-11.75	24.4333	67441
2649	ZAM00067475	KASAMA	-10.217	31.133	67475
2650	ZAM00067561	NDOLA	-13.0	28.65	67561
2651	ZAM00067581	CHIPATA	-13.55	32.583	67581
2652	ZAM00067633	MONGU	-15.25	23.15	67633
2653	ZAM00067663	KABWE	-14.4167	28.4833	67663
2654	ZAM00067666	LUSAKA CITY AIRPORT	-15.417	28.317	67666
2655	ZAM00067743	LIVINGSTONE	-17.817	25.817	67743
2656	ZIM00067761	KARIBA	-16.517	28.883	67761
2657	ZIM00067765	KAROI	-16.833	29.617	67765
2658	ZIM00067774	HARARE (BELVEDERE)	-17.8333	31.0167	67774
2659	ZIM00067775	HARARE (KUTSAGA)	-17.917	31.133	67775
2660	ZIM00067781	MUTOKO	-17.417	32.217	67781
2661	ZIM00067843	VICTORIA FALLS	-18.1	25.85	67843
2662	ZIM00067853	HWANGE NATIONAL PAR	-18.633	26.85	67853
2663	ZIM00067861	GOKWE	-18.217	28.933	67861
2664	ZIM00067867	GWERU	-19.45	29.85	67867
2665	ZIM00067869	KADOMA	-18.317	29.883	67869
2666	ZIM00067881	RUSAPE	-18.533	32.15	67881
2667	ZIM00067964	BULAWAYO	-20.15	28.617	67964
2668	ZIM00067975	MASVINGO	-20.067	30.867	67975
2669	ZIM00067977	BUFFALO RANGE	-21.017	31.583	67977
2670	ZIM00067991	BEITBRIDGE	-22.217	30.0	67991
2671	ZZM00099006	OCEAN WEATHER SHIP A	62.0	-33.0	99006
2672	ZZM00099007	OCEAN WEATHER SHIP B	56.5	-51.0	99007
2673	ZZM00099008	OCEAN WEATHER SHIP C	52.75	-35.5	99008
2674	ZZM00099009	OCEAN WEATHER SHIP D	44.0	-41.0	99009
2675	ZZM00099010	OCEAN WEATHER SHIP E	35.0	-48.0	99010
2676	ZZM00099013	OCEAN WEATHER SHIP H	38.0	-71.0	99013
2677	ZZM00099014	OCEAN WEATHER SHIP I	59.0	-19.0	99014
2678	ZZM00099015	OCEAN WEATHER SHIP J	52.5	-20.0	99015
2679	ZZM00099016	OCEAN WEATHER SHIP K	45.0	-16.0	99016
2680	ZZM00099018	OCEAN WEATHER SHIP M	66.0	2.0	99018
2681	ZZM00099019	OCEAN WEATHER SHIP N	30.0	-140.0	99019
2682	ZZM00099021	OCEAN WEATHER SHIP P	50.0	-145.0	99021
2683	ZZM00099025	OCEAN WEATHER SHIP T	29.0	135.0	99025
2684	ZZM00099027	OCEAN WEATHER SHIP V	34.0	164.0	99027
2685	ZZM00099223	ENVIRONM BUOY 45003	45.3	-82.8	99223
2686	ZZM00099276	ENVIRONM BUOY 44005	42.7	-68.3	99276
2687	ZZM00099286	ENVIRONM BUOY 62027	48.7	-8.9167	99286
2688	ZZXUAE04977	WEATHERSHIP K CIRRUS	47.0	-15.0	04977
