	file	kind	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role	elevation
5310	era5.conv._3:NBHU	MOBILE	0-20999-0-3:NBHU	 	5310	3:NBHU	 	 	 	 	 			 	196312	196312	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5311	era5.conv._3:NBMU	MOBILE	0-20999-0-3:NBMU	 	5311	3:NBMU	 	 	 	 	 			 	196311	196404	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5312	era5.conv._3:NBNP	MOBILE	0-20999-0-3:NBNP	 	5312	3:NBNP	 	 	 	 	 			 	196401	197110	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5313	era5.conv._3:NBOA	MOBILE	0-20999-0-3:NBOA	 	5313	3:NBOA	 	 	 	 	 			 	197109	197109	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5314	era5.conv._3:NBOZ	MOBILE	0-20999-0-3:NBOZ	 	5314	3:NBOZ	 	 	 	 	 			 	196307	197203	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5315	era5.conv._3:NBPG	MOBILE	0-20999-0-3:NBPG	 	5315	3:NBPG	 	 	 	 	 			 	196307	196607	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5316	era5.conv._3:NBPZ	MOBILE	0-20999-0-3:NBPZ	 	5316	3:NBPZ	 	 	 	 	 			 	196611	196611	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5317	era5.conv._3:NBQR	MOBILE	0-20999-0-3:NBQR	 	5317	3:NBQR	 	 	 	 	 			 	196307	196611	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5318	era5.conv._3:NBRU	MOBILE	0-20999-0-3:NBRU	 	5318	3:NBRU	 	 	 	 	 			 	196311	196409	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5319	era5.conv._3:NBTM	MOBILE	0-20999-0-3:NBTM	 	5319	3:NBTM	 	 	 	 	 			 	196310	196709	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5320	era5.conv._3:NBWJ	MOBILE	0-20999-0-3:NBWJ	 	5320	3:NBWJ	 	 	 	 	 			 	196402	196610	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5321	era5.conv._3:NBXJ	MOBILE	0-20999-0-3:NBXJ	 	5321	3:NBXJ	 	 	 	 	 			 	196701	196701	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5322	era5.conv._3:NBXL	MOBILE	0-20999-0-3:NBXL	 	5322	3:NBXL	 	 	 	 	 			 	196307	196702	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5323	era5.conv._3:NBYG	MOBILE	0-20999-0-3:NBYG	 	5323	3:NBYG	 	 	 	 	 			 	196312	197003	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5324	era5.conv._3:NBYJ	MOBILE	0-20999-0-3:NBYJ	 	5324	3:NBYJ	 	 	 	 	 			 	196510	196703	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5325	era5.conv._3:NBYV	MOBILE	0-20999-0-3:NBYV	 	5325	3:NBYV	 	 	 	 	 			 	197002	197002	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5326	era5.conv._3:NBZF	MOBILE	0-20999-0-3:NBZF	 	5326	3:NBZF	 	 	 	 	 			 	196403	197012	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5327	era5.conv._3:NBZO	MOBILE	0-20999-0-3:NBZO	 	5327	3:NBZO	 	 	 	 	 			 	196610	196610	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5328	era5.conv._3:NCCB	MOBILE	0-20999-0-3:NCCB	 	5328	3:NCCB	 	 	 	 	 			 	196404	196404	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5329	era5.conv._3:NCCV	MOBILE	0-20999-0-3:NCCV	 	5329	3:NCCV	 	 	 	 	 			 	196310	196310	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5330	era5.conv._3:NCDL	MOBILE	0-20999-0-3:NCDL	 	5330	3:NCDL	 	 	 	 	 			 	197102	197102	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5331	era5.conv._3:NCKY	MOBILE	0-20999-0-3:NCKY	 	5331	3:NCKY	 	 	 	 	 			 	196402	196403	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5332	era5.conv._3:NCUA	MOBILE	0-20999-0-3:NCUA	 	5332	3:NCUA	 	 	 	 	 			 	197104	197104	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5333	era5.conv._3:NCWW	MOBILE	0-20999-0-3:NCWW	 	5333	3:NCWW	 	 	 	 	 			 	197011	197011	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5334	era5.conv._3:NCXX	MOBILE	0-20999-0-3:NCXX	 	5334	3:NCXX	 	 	 	 	 			 	196608	196608	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5335	era5.conv._3:NDAD	MOBILE	0-20999-0-3:NDAD	 	5335	3:NDAD	 	 	 	 	 			 	196403	196403	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5336	era5.conv._3:NDIG	MOBILE	0-20999-0-3:NDIG	 	5336	3:NDIG	 	 	 	 	 			 	197208	197208	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5337	era5.conv._3:NDIO	MOBILE	0-20999-0-3:NDIO	 	5337	3:NDIO	 	 	 	 	 			 	197201	197201	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5338	era5.conv._3:NDIT	MOBILE	0-20999-0-3:NDIT	 	5338	3:NDIT	 	 	 	 	 			 	197009	197406	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5339	era5.conv._3:NDM	MOBILE	0-20999-0-3:NDM	 	5339	3:NDM	 	 	 	 	 			 	196509	196509	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5340	era5.conv._3:NDTX	MOBILE	0-20999-0-3:NDTX	 	5340	3:NDTX	 	 	 	 	 			 	196405	196405	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5341	era5.conv._3:NDWA	MOBILE	0-20999-0-3:NDWA	 	5341	3:NDWA	 	 	 	 	 			 	197002	197312	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5342	era5.conv._3:NEJL	MOBILE	0-20999-0-3:NEJL	 	5342	3:NEJL	 	 	 	 	 			 	196403	196708	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5343	era5.conv._3:NEMC	MOBILE	0-20999-0-3:NEMC	 	5343	3:NEMC	 	 	 	 	 			 	196405	196405	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5344	era5.conv._3:NEPM	MOBILE	0-20999-0-3:NEPM	 	5344	3:NEPM	 	 	 	 	 			 	197012	197012	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5345	era5.conv._3:NERK	MOBILE	0-20999-0-3:NERK	 	5345	3:NERK	 	 	 	 	 			 	196710	196712	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5346	era5.conv._3:NERM	MOBILE	0-20999-0-3:NERM	 	5346	3:NERM	 	 	 	 	 			 	196403	196403	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5347	era5.conv._3:NESS	MOBILE	0-20999-0-3:NESS	 	5347	3:NESS	 	 	 	 	 			 	196605	196605	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5348	era5.conv._3:NEVK	MOBILE	0-20999-0-3:NEVK	 	5348	3:NEVK	 	 	 	 	 			 	197003	197103	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5349	era5.conv._3:NEW	MOBILE	0-20999-0-3:NEW	 	5349	3:NEW	 	 	 	 	 			 	196407	196407	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5350	era5.conv._3:NFIG	MOBILE	0-20999-0-3:NFIG	 	5350	3:NFIG	 	 	 	 	 			 	196612	196612	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5351	era5.conv._3:NFQJ	MOBILE	0-20999-0-3:NFQJ	 	5351	3:NFQJ	 	 	 	 	 			 	196507	196707	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5352	era5.conv._3:NGDF	MOBILE	0-20999-0-3:NGDF	 	5352	3:NGDF	 	 	 	 	 			 	197207	197311	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5353	era5.conv._3:NGKK	MOBILE	0-20999-0-3:NGKK	 	5353	3:NGKK	 	 	 	 	 			 	197107	197108	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5354	era5.conv._3:NGO	MOBILE	0-20999-0-3:NGO	 	5354	3:NGO	 	 	 	 	 			 	196710	196710	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5355	era5.conv._3:NHBJ	MOBILE	0-20999-0-3:NHBJ	 	5355	3:NHBJ	 	 	 	 	 			 	196404	196404	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5356	era5.conv._3:NHCL	MOBILE	0-20999-0-3:NHCL	 	5356	3:NHCL	 	 	 	 	 			 	196311	196401	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5357	era5.conv._3:NHEC	MOBILE	0-20999-0-3:NHEC	 	5357	3:NHEC	 	 	 	 	 			 	196312	196312	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5358	era5.conv._3:NHFS	MOBILE	0-20999-0-3:NHFS	 	5358	3:NHFS	 	 	 	 	 			 	197101	197101	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5359	era5.conv._3:NHGJ	MOBILE	0-20999-0-3:NHGJ	 	5359	3:NHGJ	 	 	 	 	 			 	196402	196402	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5360	era5.conv._3:NHKG	MOBILE	0-20999-0-3:NHKG	 	5360	3:NHKG	 	 	 	 	 			 	196403	196404	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5361	era5.conv._3:NHKQ	MOBILE	0-20999-0-3:NHKQ	 	5361	3:NHKQ	 	 	 	 	 			 	196403	196403	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5362	era5.conv._3:NHNN	MOBILE	0-20999-0-3:NHNN	 	5362	3:NHNN	 	 	 	 	 			 	197007	197104	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5363	era5.conv._3:NHQK	MOBILE	0-20999-0-3:NHQK	 	5363	3:NHQK	 	 	 	 	 			 	196312	196312	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5364	era5.conv._3:NHSN	MOBILE	0-20999-0-3:NHSN	 	5364	3:NHSN	 	 	 	 	 			 	196411	196411	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5365	era5.conv._3:NHSS	MOBILE	0-20999-0-3:NHSS	 	5365	3:NHSS	 	 	 	 	 			 	196602	196602	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5366	era5.conv._3:NHVB	MOBILE	0-20999-0-3:NHVB	 	5366	3:NHVB	 	 	 	 	 			 	196710	196712	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5367	era5.conv._3:NHVH	MOBILE	0-20999-0-3:NHVH	 	5367	3:NHVH	 	 	 	 	 			 	196712	196712	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5368	era5.conv._3:NHWR	MOBILE	0-20999-0-3:NHWR	 	5368	3:NHWR	 	 	 	 	 			 	197303	197303	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5369	era5.conv._3:NHXH	MOBILE	0-20999-0-3:NHXH	 	5369	3:NHXH	 	 	 	 	 			 	196612	196612	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5370	era5.conv._3:NHXM	MOBILE	0-20999-0-3:NHXM	 	5370	3:NHXM	 	 	 	 	 			 	196408	196408	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5371	era5.conv._3:NHXN	MOBILE	0-20999-0-3:NHXN	 	5371	3:NHXN	 	 	 	 	 			 	196308	196612	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5372	era5.conv._3:NHY	MOBILE	0-20999-0-3:NHY	 	5372	3:NHY	 	 	 	 	 			 	196606	196606	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5373	era5.conv._3:NHYK	MOBILE	0-20999-0-3:NHYK	 	5373	3:NHYK	 	 	 	 	 			 	196308	196702	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5374	era5.conv._3:NHYR	MOBILE	0-20999-0-3:NHYR	 	5374	3:NHYR	 	 	 	 	 			 	196312	196312	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5375	era5.conv._3:NHZN	MOBILE	0-20999-0-3:NHZN	 	5375	3:NHZN	 	 	 	 	 			 	196510	196510	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5376	era5.conv._3:NIBV	MOBILE	0-20999-0-3:NIBV	 	5376	3:NIBV	 	 	 	 	 			 	196705	196705	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5377	era5.conv._3:NICB	MOBILE	0-20999-0-3:NICB	 	5377	3:NICB	 	 	 	 	 			 	196307	196712	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5378	era5.conv._3:NICC	MOBILE	0-20999-0-3:NICC	 	5378	3:NICC	 	 	 	 	 			 	196307	196712	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5379	era5.conv._3:NIDR	MOBILE	0-20999-0-3:NIDR	 	5379	3:NIDR	 	 	 	 	 			 	197106	197409	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5380	era5.conv._3:NIFU	MOBILE	0-20999-0-3:NIFU	 	5380	3:NIFU	 	 	 	 	 			 	196506	196506	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5381	era5.conv._3:NIFV	MOBILE	0-20999-0-3:NIFV	 	5381	3:NIFV	 	 	 	 	 			 	196312	196709	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5382	era5.conv._3:NIJA	MOBILE	0-20999-0-3:NIJA	 	5382	3:NIJA	 	 	 	 	 			 	196401	197110	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5383	era5.conv._3:NIKL	MOBILE	0-20999-0-3:NIKL	 	5383	3:NIKL	 	 	 	 	 			 	196607	196710	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5384	era5.conv._3:NIPJ	MOBILE	0-20999-0-3:NIPJ	 	5384	3:NIPJ	 	 	 	 	 			 	197105	197112	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5385	era5.conv._3:NIPS	MOBILE	0-20999-0-3:NIPS	 	5385	3:NIPS	 	 	 	 	 			 	196505	196712	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5386	era5.conv._3:NIPW	MOBILE	0-20999-0-3:NIPW	 	5386	3:NIPW	 	 	 	 	 			 	196510	196510	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5387	era5.conv._3:NIQC	MOBILE	0-20999-0-3:NIQC	 	5387	3:NIQC	 	 	 	 	 			 	196710	197003	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5388	era5.conv._3:NIQU	MOBILE	0-20999-0-3:NIQU	 	5388	3:NIQU	 	 	 	 	 			 	197003	197003	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5389	era5.conv._3:NIUC	MOBILE	0-20999-0-3:NIUC	 	5389	3:NIUC	 	 	 	 	 			 	197112	197112	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5390	era5.conv._3:NJIA	MOBILE	0-20999-0-3:NJIA	 	5390	3:NJIA	 	 	 	 	 			 	196402	196402	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5391	era5.conv._3:NJOR	MOBILE	0-20999-0-3:NJOR	 	5391	3:NJOR	 	 	 	 	 			 	197002	197303	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5392	era5.conv._3:NJSF	MOBILE	0-20999-0-3:NJSF	 	5392	3:NJSF	 	 	 	 	 			 	196712	196712	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5393	era5.conv._3:NJSK	MOBILE	0-20999-0-3:NJSK	 	5393	3:NJSK	 	 	 	 	 			 	196310	196707	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5394	era5.conv._3:NJUT	MOBILE	0-20999-0-3:NJUT	 	5394	3:NJUT	 	 	 	 	 			 	196710	196712	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5395	era5.conv._3:NKBF	MOBILE	0-20999-0-3:NKBF	 	5395	3:NKBF	 	 	 	 	 			 	196607	196712	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5396	era5.conv._3:NKBV	MOBILE	0-20999-0-3:NKBV	 	5396	3:NKBV	 	 	 	 	 			 	196607	196610	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5397	era5.conv._3:NKEU	MOBILE	0-20999-0-3:NKEU	 	5397	3:NKEU	 	 	 	 	 			 	196403	196403	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5398	era5.conv._3:NKGF	MOBILE	0-20999-0-3:NKGF	 	5398	3:NKGF	 	 	 	 	 			 	196705	196705	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5399	era5.conv._3:NKKO	MOBILE	0-20999-0-3:NKKO	 	5399	3:NKKO	 	 	 	 	 			 	196311	196311	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5400	era5.conv._3:NKLH	MOBILE	0-20999-0-3:NKLH	 	5400	3:NKLH	 	 	 	 	 			 	196312	196405	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5401	era5.conv._3:NKLN	MOBILE	0-20999-0-3:NKLN	 	5401	3:NKLN	 	 	 	 	 			 	196311	196403	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5402	era5.conv._3:NKXN	MOBILE	0-20999-0-3:NKXN	 	5402	3:NKXN	 	 	 	 	 			 	196612	196612	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5403	era5.conv._3:NLAL	MOBILE	0-20999-0-3:NLAL	 	5403	3:NLAL	 	 	 	 	 			 	196610	197212	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5404	era5.conv._3:NLBO	MOBILE	0-20999-0-3:NLBO	 	5404	3:NLBO	 	 	 	 	 			 	196705	196705	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5405	era5.conv._3:NLKL	MOBILE	0-20999-0-3:NLKL	 	5405	3:NLKL	 	 	 	 	 			 	196511	196711	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5406	era5.conv._3:NLOO	MOBILE	0-20999-0-3:NLOO	 	5406	3:NLOO	 	 	 	 	 			 	196510	196712	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5407	era5.conv._3:NLPM	MOBILE	0-20999-0-3:NLPM	 	5407	3:NLPM	 	 	 	 	 			 	197009	197404	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5408	era5.conv._3:NLUR	MOBILE	0-20999-0-3:NLUR	 	5408	3:NLUR	 	 	 	 	 			 	196308	197306	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5409	era5.conv._3:NLVS	MOBILE	0-20999-0-3:NLVS	 	5409	3:NLVS	 	 	 	 	 			 	197003	197401	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5410	era5.conv._3:NLXX	MOBILE	0-20999-0-3:NLXX	 	5410	3:NLXX	 	 	 	 	 			 	196702	196702	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5411	era5.conv._3:NMAG	MOBILE	0-20999-0-3:NMAG	 	5411	3:NMAG	 	 	 	 	 			 	197110	197405	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5412	era5.conv._3:NMBT	MOBILE	0-20999-0-3:NMBT	 	5412	3:NMBT	 	 	 	 	 			 	197112	197112	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5413	era5.conv._3:NMCO	MOBILE	0-20999-0-3:NMCO	 	5413	3:NMCO	 	 	 	 	 			 	196312	196312	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5414	era5.conv._3:NMHU	MOBILE	0-20999-0-3:NMHU	 	5414	3:NMHU	 	 	 	 	 			 	197108	197108	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5415	era5.conv._3:NMIB	MOBILE	0-20999-0-3:NMIB	 	5415	3:NMIB	 	 	 	 	 			 	197011	197011	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5416	era5.conv._3:NMMJ	MOBILE	0-20999-0-3:NMMJ	 	5416	3:NMMJ	 	 	 	 	 			 	197108	197305	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5417	era5.conv._3:NMNN	MOBILE	0-20999-0-3:NMNN	 	5417	3:NMNN	 	 	 	 	 			 	197104	197104	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5418	era5.conv._3:NMO	MOBILE	0-20999-0-3:NMO	 	5418	3:NMO	 	 	 	 	 			 	196706	196708	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5419	era5.conv._3:NNAH	MOBILE	0-20999-0-3:NNAH	 	5419	3:NNAH	 	 	 	 	 			 	197004	197004	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5420	era5.conv._3:NNC	MOBILE	0-20999-0-3:NNC	 	5420	3:NNC	 	 	 	 	 			 	197104	197104	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5421	era5.conv._3:NNCB	MOBILE	0-20999-0-3:NNCB	 	5421	3:NNCB	 	 	 	 	 			 	196603	196603	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5422	era5.conv._3:NNCL	MOBILE	0-20999-0-3:NNCL	 	5422	3:NNCL	 	 	 	 	 			 	196709	196709	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5423	era5.conv._3:NNCS	MOBILE	0-20999-0-3:NNCS	 	5423	3:NNCS	 	 	 	 	 			 	196712	196712	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5424	era5.conv._3:NNFF	MOBILE	0-20999-0-3:NNFF	 	5424	3:NNFF	 	 	 	 	 			 	197107	197107	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5425	era5.conv._3:NNHA	MOBILE	0-20999-0-3:NNHA	 	5425	3:NNHA	 	 	 	 	 			 	197004	197106	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5426	era5.conv._3:NNHS	MOBILE	0-20999-0-3:NNHS	 	5426	3:NNHS	 	 	 	 	 			 	197106	197106	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5427	era5.conv._3:NNMN	MOBILE	0-20999-0-3:NNMN	 	5427	3:NNMN	 	 	 	 	 			 	197105	197105	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5428	era5.conv._3:NNNL	MOBILE	0-20999-0-3:NNNL	 	5428	3:NNNL	 	 	 	 	 			 	196312	196312	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5429	era5.conv._3:NNNN	MOBILE	0-20999-0-3:NNNN	 	5429	3:NNNN	 	 	 	 	 			 	196503	197509	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5430	era5.conv._3:NNUD	MOBILE	0-20999-0-3:NNUD	 	5430	3:NNUD	 	 	 	 	 			 	196701	197107	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5431	era5.conv._3:NNUL	MOBILE	0-20999-0-3:NNUL	 	5431	3:NNUL	 	 	 	 	 			 	196311	196403	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
5432	era5.conv._3:NNUQ	MOBILE	0-20999-0-3:NNUQ	 	5432	3:NNUQ	 	 	 	 	 			 	196406	196511	 	 	 	 	 	 	 	 	 	 	 	 	 	 		 	 	 	 	 	 	 	 	
